image_id,red_median,red_iqr,green_iqr,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_InterquartileRange,original_firstorder_Range,original_glcm_Autocorrelation,original_gldm_LargeDependenceEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_ngtdm_Strength,mel_keratosis,neither
ISIC_0012263,216,23,41,108.0,119.0,6.0,27.0,3.996082879612825,5.826281732205077,3.844890457562081,0.9620234249268004,1.9854198586841223,1.6035838725734195,0,1
ISIC_0012268,213,24,29,144.0,149.0,2.0,17.0,1.1343274529413936,5.0409041980624325,1.4838908111204727,1.4214543831899011,2.1820443665325864,0.0144023043686989,0,1
ISIC_0012271,181,49,58,119.0,128.0,4.0,19.0,2.594831488014563,6.8,6.1702954894896695,4.58198543461831,3.582017649999613,0.0223880597014925,0,1
ISIC_0012274,181,41,41,86.0,120.0,17.0,74.0,7.979244801537429,6.582497721057429,7.031405600757126,1.0151435916157934,3.3267141979343338,0.2462053213124942,0,1
ISIC_0012278,193,48,31,156.0,170.0,7.0,36.0,4.028662093254436,4.811782708492731,1.469849040797679,0.3738817263300648,1.9789949672075444,0.1868711564680637,0,1
ISIC_0012281,214,29,51,127.0,131.0,2.0,13.0,3.978601079986008,5.394303515798843,1.5197624447765488,0.3892099953147561,1.8996140845186744,0.1212121212121212,0,1
ISIC_0012282,237,4,10,146.0,155.0,4.0,21.0,3.14364675578854,7.28296943231441,11.110989944916827,4.921102999411838,3.249496675092296,0.033103448275862,1,0
ISIC_0012284,203,27,57,165.0,180.0,8.0,77.0,12.01699141720096,5.795477903391572,3.890613854588476,0.3960893372020398,2.9908551115890107,0.2575024141239447,0,1
ISIC_0012285,202,19,25,160.0,173.0,8.0,28.0,1.1357113819510878,5.380041011619959,1.534451571822194,1.4785535978654574,2.158579050231761,0.0768245838668373,0,1
ISIC_0012290,218,25,33,207.0,218.0,6.0,41.0,3.99760975029132,7.334801762114537,19.384316627685635,4.859788513485837,2.4256107471682298,0.195610979329041,1,0
ISIC_0012291,196,6,10,159.0,172.0,7.0,30.0,4.255315157753722,5.292557301055885,1.5935763026785064,0.3889504763555025,2.1856908238231694,0.1242679304920729,1,0
ISIC_0012294,223,18,29,168.0,193.0,12.0,48.0,3.424169820906872,5.030222222222222,1.5184879974384895,0.5956168176214997,2.537165244889679,0.1565252525252525,1,0
ISIC_0012298,221,16,18,159.0,171.0,6.0,26.0,4.0040229885057474,7.655294953802416,40.4823537349792,10.12168582990198,2.2248264854840603,4.017057569296375,1,0
ISIC_0012299,215,4,21,175.0,183.0,4.0,42.0,8.606480739383763,7.056685150955022,14.669687490924806,1.7024622714660311,2.8764496886248425,0.1520147874306839,1,0
ISIC_0012303,176,58,66,115.0,124.0,6.0,44.0,1.313931425125455,6.797938144329897,8.265545334771476,8.135824055231216,2.772796101369018,0.0963855421686747,0,1
ISIC_0012309,212,21,38,151.0,163.0,7.0,36.0,3.7490181925564463,6.736156351791531,12.590485771546517,3.244016634246984,2.125316075118397,0.1967213114754098,0,1
ISIC_0012311,237,8,28,149.0,158.0,5.0,29.0,3.5986968141371256,5.328410078192876,2.962829277797839,0.8754192038653653,2.388483181084607,0.0123711340206185,0,1
ISIC_0012318,196,5,20,153.0,171.0,9.0,33.0,4.039082580499834,6.064150943396227,4.166508877438004,1.083098618842456,2.4817516449325443,0.2286191350809817,0,1
ISIC_0012320,212,25,65,157.0,172.0,7.0,49.0,3.9786040960534734,7.370896184560781,12.21083572135177,3.12749903129748,3.087278502496767,0.1279836945540162,0,1
ISIC_0012322,221,39,72,135.0,171.0,18.0,62.0,8.515066704290103,7.132173913043478,11.880691460970112,1.6459147144738795,3.5192788078650588,0.3258066834351418,0,1
ISIC_0012324,179,23,32,90.0,128.0,17.0,108.0,17.109922602423616,6.435275080906149,4.710438380260163,0.3084402633013073,4.185690504544423,0.2971384772611139,0,1
ISIC_0012325,215,9,32,86.0,100.0,8.0,29.0,1.4043915177733624,5.24026512013256,1.9221990233910469,1.5035214775518122,2.295356032843336,0.0145631067961165,0,1
ISIC_0012329,183,5,14,108.0,132.0,14.0,90.0,19.03721169342142,4.952100840336135,1.481448546996876,0.0851694101929178,3.033882850698223,0.6978433331374507,1,0
ISIC_0012332,188,26,41,170.0,180.0,5.0,30.0,2.992332563139822,6.070454545454545,4.290206324691642,2.3414372325887456,2.9993803620368342,0.0275229357798165,0,1
ISIC_0012333,212,46,68,131.0,156.40000000000003,13.0,48.0,5.857812013694367,5.477064220183486,3.92674115037318,0.9521817371864876,2.932698807353119,0.1867725592222374,0,1
ISIC_0012334,220,24,49,131.0,157.0,12.5,43.0,6.447132380645575,6.712309820193638,5.913792693036077,1.0417773431633526,3.263933487134916,0.1285818891872101,0,1
ISIC_0012338,234,7,27,149.0,157.0,4.0,33.0,3.511769180247441,6.302170283806344,6.095346918012684,1.6930428714396617,2.774442936192799,0.074074074074074,0,1
ISIC_0012339,182,17,41,132.0,160.0,12.0,112.0,20.882752187406226,6.550021468441392,6.5651663086391485,0.3191527500449068,3.610078092053812,0.2717613197189443,0,1
ISIC_0012342,196,6,13,131.0,144.0,6.0,93.0,15.283682426701874,5.429107710077967,1.6123901662480211,0.1187347475413055,2.431398662934096,0.5225660705315635,1,0
ISIC_0012348,188,13,22,155.0,186.0,20.0,60.0,5.85448675769673,4.888072752710738,1.48965821084074,0.3223830563095359,2.959917970797161,0.0757187827911857,1,0
ISIC_0012351,204,34,51,118.0,154.0,19.0,68.0,8.980159671897361,6.26457399103139,6.637177528403062,0.7771656057340555,3.576523388220242,0.2204901602005648,0,1
ISIC_0012359,189,14,20,125.0,143.0,9.0,109.0,15.492988172420668,5.379986775402248,1.678355192415781,0.1149635699910147,2.541305233889059,0.2030557876024122,1,0
ISIC_0012360,182,56,72,57.0,127.0,37.75,90.0,15.236818181818183,6.823140495867769,7.12892783444339,0.9008994408366308,4.251606986810248,0.3189444188273685,0,1
ISIC_0012363,236,6,20,132.0,138.0,3.0,26.0,3.999554367201426,5.34505176980496,1.526791742653724,0.3820117055615976,1.859413372952855,1.0,0,1
ISIC_0012374,180,9,26,140.0,149.0,5.0,25.0,1.174605380429684,6.632858340318525,6.377704225166289,6.321206971736027,2.7479098226300267,0.0266963292547274,0,1
ISIC_0012376,222,28,65,162.8,178.2,8.0,32.0,2.245771571227961,6.162790697674419,1.5547554670125177,1.070252334024975,2.1588062142941986,0.1182266009852217,0,1
ISIC_0012377,194,5,23,149.0,172.0,9.0,136.0,24.05169388387325,4.808333333333334,1.5066890195157985,0.0720365442846025,2.657687351011596,0.6615338704864221,1,0
ISIC_0012378,230,26,50,176.0,183.0,3.0,26.0,3.925568213375072,7.468253968253968,12.659624848319742,3.1966194770665526,2.549082782756893,0.2,0,1
ISIC_0012379,170,11,25,122.0,142.0,10.0,142.0,8.414959825841942,5.321651257794023,1.6525785419535488,0.2204441830179487,2.700714050055668,0.4137127795424256,1,0
ISIC_0012381,161,7,17,104.0,131.0,9.0,105.0,19.07465040086136,4.8072,1.5158001026343662,0.1033666056268296,3.198940746874377,0.1793602693602694,0,1
ISIC_0012382,138,24,26,131.0,154.0,9.0,88.0,10.221984352906526,6.805932629462041,8.510362537780296,0.9304659146490888,3.227069946569821,0.3339584444482678,1,0
ISIC_0012384,159,18,23,123.0,142.0,8.0,85.0,8.204724743698229,7.439963336388634,12.655620422977943,1.751283788323568,3.138057420525664,0.3916340304974585,0,1
ISIC_0012386,220,12,23,168.0,187.0,9.0,47.0,2.6251617802993343,5.361697299750397,3.033152841710619,2.2641632533550893,2.799781323983015,0.0248879005559159,1,0
ISIC_0012390,199,3,10,176.0,191.0,9.0,63.0,3.8551650220241007,5.082210708117444,1.5744270914726746,0.4527123944924503,2.2095142681085465,0.0741209954024666,1,0
ISIC_0012391,225,27,57,150.0,158.0,4.0,28.0,3.7398848340363102,5.122069222180871,1.4999934563344783,0.4373478750625909,2.1998158058328103,0.0093356153726466,1,0
ISIC_0012397,208,10,18,123.0,137.0,7.0,77.0,14.679842163646192,7.192040429564119,13.525968414101662,0.9087508151905284,3.286181114864576,0.5609870359293153,1,0
ISIC_0012406,200,29,35,97.0,123.0,10.0,68.0,3.8882097352559697,7.17570093457944,8.959956421656905,3.2320442469818795,3.211144056280615,1.0045393858477971,0,1
ISIC_0012413,178,27,51,160.0,174.0,8.0,51.0,4.638279501433657,6.766826923076923,14.200290167698329,3.542585077248336,2.9582735534402915,0.1286472148541114,0,1
ISIC_0012415,209,54,60,129.0,147.0,9.0,39.0,4.172030231973414,4.988207547169812,1.50360035359182,0.3891297166601485,2.0942378894142184,0.1485084793032061,1,0
ISIC_0012416,172,7,14,139.0,160.0,12.0,45.0,6.963710058972675,5.332760923487884,1.8654086136417127,0.3060997366706821,2.7941876421510563,0.0618442973118367,1,0
ISIC_0012433,222,5,12,168.0,178.0,5.0,90.0,19.635099459740506,4.820526044352759,1.9339676726772752,0.1067324163459661,2.7063019801868924,0.196870013532682,1,0
ISIC_0012435,234,11,40,144.0,155.0,6.0,27.0,2.694324170044321,6.3,5.125371179974152,3.877430029684041,3.1346953118302423,0.0202874049027895,1,0
ISIC_0012442,165,40,50,132.0,148.0,8.0,71.0,9.145442974786372,6.483731019522777,4.0147555966461566,0.4877324063558391,3.0880227771643165,0.3381741975807933,0,1
ISIC_0012445,207,42,39,165.0,171.0,4.0,19.0,1.0301643395938576,5.468489892984542,1.5363571843426231,1.518359699499664,2.0322126950636585,0.1071428571428571,0,1
ISIC_0012450,170,58,33,86.10000000000001,106.0,9.0,87.0,12.215625794346098,7.018484288354898,7.922264483378596,0.8080254848045489,3.688723874693608,0.2567971769450512,1,0
ISIC_0012452,236,9,18,124.0,138.0,8.0,57.0,8.35852770578798,7.23238566131026,9.64457199093351,1.1908482132785545,2.860116641888449,0.3791024444388385,1,0
ISIC_0012453,223,14,23,120.0,132.0,6.0,41.0,7.165889281558178,7.1749116607773855,13.264661096595546,2.215305752059358,3.308795467177612,0.1130658612187683,0,1
ISIC_0012455,217,30,38,94.0,117.0,11.0,66.0,8.317427855006514,6.74927113702624,8.912878719757144,1.7145858964680811,2.636677239236323,0.611475987569282,1,0
ISIC_0012459,231,4,14,185.0,201.0,8.0,44.0,4.894863248243858,5.026018099547511,1.4864706589003454,0.3393533952081277,2.51795606862627,0.0644030021959293,1,0
ISIC_0012460,175,56,77,129.2,150.0,9.0,55.0,4.8769798136645965,5.557275541795666,3.403033090812662,0.9204491700688464,2.7111991047521844,0.1123872299344185,0,1
ISIC_0012464,203,15,24,109.0,176.0,17.0,125.0,23.36804083230595,4.567221510883483,1.4451843273477194,0.1166424949857363,3.447196197832945,0.5893762575452717,0,1
ISIC_0012469,175,6,14,112.0,125.0,7.0,87.0,9.828388705609436,4.851009016745384,1.5487477227915316,0.1656546357586355,2.394832293716013,0.0696087642254994,1,0
ISIC_0012473,175,7,11,117.0,131.0,7.0,138.0,20.327338918442685,4.712719298245614,1.5760879573909243,0.0848914689731529,2.740538878495045,0.2332264740494258,1,0
ISIC_0012475,170,14,18,132.0,151.0,8.0,92.0,4.767315919022797,5.019894998618403,1.4897486549801542,0.3539427884271986,2.5151383334117536,0.0848807114295587,1,0
ISIC_0012478,180,8,24,110.0,121.0,5.0,37.0,4.085871336631004,7.754559666492965,30.331622234289533,7.607813655196749,2.4564164774398547,0.4254370990638084,1,0
ISIC_0012481,115,98,44,113.0,119.0,3.0,21.0,1.0082674834525125,5.720167480809491,1.562603006189499,1.5577086518312688,1.9245624735268283,1.3333333333333333,0,1
ISIC_0012487,186,5,17,145.0,153.0,4.0,72.0,1.9424580221348613,4.343027098479841,1.3989403212240306,1.0379607668736188,2.471301375266832,0.0329866359629508,0,1
ISIC_0012489,177,57,40,131.0,145.0,7.0,109.0,24.496261778418496,5.5504731861198735,1.566012321182713,0.0701342519931824,2.2411922406414253,1.2580307816501564,0,1
ISIC_0012494,181,6,19,120.0,140.0,9.0,46.0,3.5435473338035783,5.065376917945297,1.503267647535378,0.5530706451614452,2.4844612331760034,0.1109310969217573,0,1
ISIC_0012495,217,8,17,104.0,123.0,12.0,50.0,4.434620934620934,7.233160621761658,10.235709521320691,2.7633268783856533,3.0063959464111747,0.1783961843324297,0,1
ISIC_0012496,178,20,31,112.0,132.0,9.0,49.0,7.090552780513479,6.939784946236559,6.692851548550067,1.0687383567381388,3.373003534103762,0.1543293718166383,0,1
ISIC_0012501,194,4,9,158.0,172.0,7.0,132.0,15.990918230456606,5.201382488479263,1.566457599699117,0.1007426961934271,2.284253330410253,0.5524955088651097,1,0
ISIC_0012503,170,8,29,122.0,136.0,5.0,71.0,14.676034328047564,7.054716981132075,12.545456602636335,0.8215288490076311,2.858692737305907,1.105926122774382,0,1
ISIC_0012506,165,55,60,106.2,119.0,6.0,45.0,3.989243807040417,7.2297650130548305,28.97273306045769,7.254960064695187,2.25740711521264,2.7293298520452574,0,1
ISIC_0012508,180,42,47,121.0,135.0,8.0,91.0,14.055711005263856,6.864814814814815,8.114952545975244,0.6239320396801223,3.186207181593547,0.3485880179466877,0,1
ISIC_0012511,206,32,64,131.0,139.0,3.0,38.0,3.9039340049330753,7.524453694068678,23.334946167699275,5.871197608160072,2.4009990961825576,0.2666666666666666,0,1
ISIC_0012512,182,65,56,104.0,121.0,11.0,42.0,3.966431118355357,5.2179675994108985,1.7084201478189722,0.4618944943000543,2.2582317330225887,0.0747259276865028,1,0
ISIC_0012516,163,20,22,107.0,122.0,8.0,45.0,4.281730364701351,7.594745667970933,20.6028405124464,5.141662720257731,2.799250657396468,0.1545624343890169,1,0
ISIC_0012517,181,8,18,112.0,122.0,4.0,52.0,4.149015786634648,5.377102390085571,1.560580653557445,0.3837845307369527,2.1743342158627765,0.0913024406543109,1,0
ISIC_0012518,191,3,13,154.0,163.0,6.0,37.0,3.949891281368998,4.791875626880642,1.8031425850770384,0.4673498105365428,1.854977697676642,0.0845070422535211,0,1
ISIC_0012520,181,26,43,97.60000000000002,130.0,8.0,86.0,11.566073473484366,6.251953125,4.318618532299853,0.5258326548034422,3.857385062789081,0.1930678170144462,0,1
ISIC_0012521,190,32,38,113.0,126.0,6.0,35.0,1.429055792034053,7.180397727272728,14.612746202345305,13.945576977256891,3.095697187170345,0.0282685512367491,0,1
ISIC_0012523,213,28,26,94.0,100.0,3.0,23.0,1.436615678917835,4.680096211665664,1.443848975762301,1.2790728068513642,2.345155246465888,0.0147329650092081,0,1
ISIC_0012526,182,30,37,103.0,113.0,4.0,22.0,3.981946719074135,7.532498042286609,27.900492197006265,6.986263808607427,2.2767507424934434,0.1904761904761904,0,1
ISIC_0012527,186,9,23,121.0,136.0,8.0,43.0,3.162495304046086,4.889662560257097,1.513048578594174,0.6730937464065131,2.6448580111743887,0.0110122051940901,1,0
ISIC_0012529,212,18,38,119.0,131.0,5.0,32.0,3.135252525252525,6.629166666666666,4.909537661030576,2.0830296181010537,2.988188043883195,0.096,0,1
ISIC_0012539,213,21,34,100.5,112.0,6.0,29.0,3.818353215412039,7.371859296482412,17.436945362994383,4.497095460148799,2.910197007226472,0.0655737704918032,0,1
ISIC_0012543,190,7,22,122.0,135.0,6.0,103.0,14.0905266778868,4.651223321186881,1.5731446178215982,0.1189993627706816,2.737583992990957,0.1590026967842609,1,0
ISIC_0012544,201,94,86,129.0,143.0,8.0,34.0,3.9827586206896552,6.639751552795032,15.60221126521462,3.935664335928597,1.899449632479489,0.0,0,1
ISIC_0012549,154,31,24,81.7,131.0,21.0,110.0,15.812656711995416,7.001577287066247,7.090031286352234,1.0065136097750316,4.462908588178514,0.2869983393729126,0,1
ISIC_0012550,173,28,40,107.0,121.0,7.0,40.0,3.99256491873595,7.77153024911032,17.37944030592787,4.355889196893774,2.9357908453767214,0.1830646849487125,0,1
ISIC_0012653,196,37,48,146.0,161.0,8.0,37.0,3.0780255283931752,5.426751592356688,3.3244227618206748,1.190543071550615,2.644144040857707,0.0851063829787234,0,1
ISIC_0012655,216,34,61,182.0,201.0,9.5,33.0,4.81278232405892,6.269230769230769,6.944891539987915,1.711938147936142,2.7508517116002658,0.2826923076923077,0,1
ISIC_0012657,211,33,55,144.0,169.0,11.0,56.0,3.592151692747548,6.3097713097713095,6.653979149369532,2.390929711401117,2.798544577559228,0.2148692571227782,0,1
ISIC_0012658,222,11,30,184.0,197.0,6.0,53.0,9.044613381410256,6.812646370023419,11.185034092755828,1.254803510985985,2.4828399167458617,0.5676814988290397,0,1
ISIC_0012659,230,18,30,168.0,191.0,12.0,63.0,7.567550986104885,7.190954773869347,10.496721031493564,1.403637457551337,3.589458762276502,0.2687282566679552,0,1
ISIC_0012661,195,15,23,149.0,171.0,10.0,70.0,8.60650516628277,5.226148409893993,1.7274721056836566,0.2142158275102617,2.565735821245432,0.3965196246057981,1,0
ISIC_0012662,201,36,47,147.0,187.0,19.0,89.0,12.858033312699703,4.817142857142857,2.447535788851055,0.2105256991062279,3.038845317298572,0.7334095238095237,0,1
ISIC_0012663,193,51,83,152.0,179.0,8.0,94.0,19.296210529246288,6.239709443099273,4.6429050368828175,0.2895538067028612,3.540363887524087,0.3755602493431559,0,1
ISIC_0012664,177,15,37,133.0,145.0,6.0,36.0,3.971745537567455,6.907090464547677,5.6170612747326985,1.437679820750037,2.4237069591447264,0.7526116914869972,0,1
ISIC_0012665,180,45,43,108.0,134.0,19.0,47.0,5.941109625668449,4.923076923076923,1.4491748750988729,0.3375646477416388,2.7165028695408804,0.0,0,1
ISIC_0012666,210,42,52,179.0,190.0,5.0,95.0,22.466996699669966,6.4324324324324325,17.14636947322253,0.7161452453890002,2.309428032503814,9.881994670727062,1,0
ISIC_0012669,253,10,35,232.0,243.0,6.0,76.0,15.93054078319201,5.081081081081081,1.493401300332326,0.0965192683640887,1.98416110271426,18.541741741741745,0,1
ISIC_0012670,236,9,18,152.0,157.0,3.0,16.0,3.983611396240262,5.377967711301045,1.5208416075794622,0.384958342985542,1.9226196087432064,0.16,0,1
ISIC_0012671,196,26,43,171.0,176.0,3.0,28.0,1.8593038643058608,4.189114231235916,1.381775828681182,1.0536997791652336,2.43742628077102,0.0023896290100961,0,1
ISIC_0012672,237,12,43,177.0,185.0,4.0,20.0,3.8048789473736058,7.350081037277148,36.62416463401325,9.21003813646996,2.5406474144860254,0.0952380952380952,0,1
ISIC_0012673,236,12,43,174.0,182.0,3.75,21.0,3.5204837888421,6.912972085385879,22.25173794535145,5.75535249095013,2.8829972379566056,0.0316622691292875,0,1
ISIC_0012674,223,7,23,179.0,187.0,4.0,27.0,3.9681321013451742,6.804463336875664,9.44757693606147,2.3740439997638947,2.366159235139241,0.2222222222222222,0,1
ISIC_0012675,203,59,85,160.0,182.0,10.0,67.0,11.504343248223217,5.841463414634147,2.76571117300494,0.2611626774448677,3.1384444900474016,1.1922978177150192,0,1
ISIC_0012676,192,74,77,148.1,168.0,11.0,41.0,3.638363171355498,6.426470588235294,12.894571327369553,3.630198236327272,2.4872277883635685,0.16,0,1
ISIC_0012677,169,72,71,142.0,168.0,13.0,56.0,7.647806580259222,6.050847457627119,4.753210022255889,0.5870115930058385,2.6435569951291447,1.6723163841807909,0,1
ISIC_0012678,202,15,25,134.0,154.60000000000002,10.0,67.0,4.89221241331555,6.868599033816425,7.311955894628269,1.8679814606724368,3.294760487844327,0.2374988606325768,1,0
ISIC_0012679,166,58,57,122.5,146.0,9.0,69.0,8.649766573295985,5.111111111111111,1.4722320897703338,0.2023225392912702,2.486773266501612,1.3294685990338164,0,1
ISIC_0012680,190,56,85,188.0,208.0,8.25,70.0,13.721874767568927,7.208219178082191,9.538262393264176,0.7315562024241489,3.7939673026576006,0.1799333580155498,0,1
ISIC_0012681,202,55,96,191.0,206.0,5.0,30.0,3.11876026272578,4.788235294117647,1.430861623337738,0.6911051119351278,2.354558643945512,0.0991735537190082,0,1
ISIC_0012682,173,49,64,123.6,159.0,11.0,79.0,12.260470085470086,5.202247191011236,1.436430960608592,0.1545789128448576,2.6029038921601537,4.044943820224718,0,1
ISIC_0012683,177,79,76,116.0,142.0,15.0,92.0,13.60797619047619,6.399209486166008,6.202473657721864,0.5494174019303729,3.3018169814324567,1.0305958132045088,0,1
ISIC_0012685,199,42,79,128.0,150.70000000000005,13.0,55.0,4.588923198608184,6.996376811594203,16.572595965819126,4.441325294139773,3.391016903433619,0.0536268855368234,0,1
ISIC_0012690,167,15,35,122.0,136.0,6.0,52.0,7.938196530931691,7.165137614678899,26.74175105228226,3.0735540621535926,3.2441249830605385,0.1073077756600114,0,1
ISIC_0012692,151,56,73,105.3,121.0,8.0,41.0,4.061513161165154,7.450567260940033,24.143600427488376,6.075708248991175,2.849272756379303,0.1251455669608019,0,1
ISIC_0012693,117,16,19,79.0,115.0,20.0,70.0,6.330729925577752,5.471337579617835,2.3577564580995367,0.4419196769611889,3.1199077849734107,0.3218576150931226,1,0
ISIC_0012696,194,9,20,99.0,127.0,15.0,48.0,4.528958252121917,4.78895096213532,1.6555432450554028,0.4760972429175268,2.8402644488865385,0.076329169543657,1,0
ISIC_0012697,153,19,31,108.0,121.0,8.0,27.0,4.030785391079508,7.9445628997867805,29.028700262935967,7.257952795784332,2.6844883901393377,0.2459132906894101,1,0
ISIC_0012699,158,65,71,127.0,149.0,12.0,54.0,4.079640605580941,6.627968337730871,10.77113265451169,2.8541659218068656,3.156254556870413,0.0711097314915411,0,1
